"","Domestic","Commercial","Public"
0,287.586261531272,66.2333333333333,0
1,337.803326099597,82.9299999999999,0
2,322.428722833676,79.3666666666668,0
3,345.191589523726,46.4866666666666,0
4,331.838726546127,5.64,0
5,337.921154701522,28.12,0
6,275.458968276932,27.6,0
7,351.41946219665,70.4499999999998,0
8,359.421254666685,58.1933333333335,0
9,343.982132120555,110.416666666667,0
10,363.32185510799,71.2233333333333,0
11,444.988140797956,35.4466666666666,0
12,435.034518644332,0.35,0
13,442.404600308665,140.423333333333,0
14,522.139413121319,132.243333333333,0
15,1325.07821081981,231.56,0
16,802.781437215939,311.246666666667,0
17,930.557155057768,360.25,0
18,885.936076639023,331.35,0
19,868.038278553778,277.936666666667,0
20,869.560140617597,300.81,0
21,939.071868749519,175.406666666666,0
22,1021.53562133741,143.213333333333,0
23,702.533194948159,119.96,0
24,287.586261531272,54.64,0
25,337.803326099597,6.62666666666664,0
26,322.428722833676,3.22666666666669,0
27,345.191589523726,0,0
28,331.838726546127,0.70666666666666,0
29,337.921154701522,0,0
30,275.458968276932,0.186666666666667,0
31,351.41946219665,6.19666666666666,0
32,359.421254666685,5.72,0
33,343.982132120555,17.84,0
34,363.32185510799,27.5066666666667,0
35,444.988140797956,95.4400000000001,0
36,435.034518644332,23.62,0
37,442.404600308665,19.04,0
38,522.139413121319,180.766666666667,0
39,1325.07821081981,329.833333333333,0
40,802.781437215939,176.046666666666,0
41,930.557155057768,135.656666666667,0
42,885.936076639023,214.643333333333,0
43,868.038278553778,261.036666666667,0
44,869.560140617597,301.013333333333,0
45,939.071868749519,179.403333333333,0
46,1021.53562133741,93.8400000000001,0
47,702.533194948159,57.96,0
48,287.586261531272,28.7866666666666,0
49,337.803326099597,0.666666666666668,0
50,322.428722833676,0.72,0
51,345.191589523726,0.32,0
52,331.838726546127,4.93333333333334,0
53,337.921154701522,6.4,0
54,275.458968276932,0.213333333333334,0
55,351.41946219665,46.1233333333334,0
56,359.421254666685,51.0666666666667,0
57,343.982132120555,42.3633333333333,0
58,363.32185510799,41.6733333333334,0
59,444.988140797956,21.3566666666666,0
60,435.034518644332,39.74,0
61,442.404600308665,61.3866666666666,0
62,522.139413121319,111.426666666667,0
63,1325.07821081981,109.996666666667,0
64,802.781437215939,267.88,0
65,930.557155057768,281.45,0
66,885.936076639023,254.769999999999,0
67,868.038278553778,344.44,0
68,869.560140617597,308.856666666667,0
69,939.071868749519,206.41,0
70,1021.53562133741,115.423333333333,0
71,702.533194948159,30.3333333333333,0
72,287.586261531272,26.3533333333333,0
73,337.803326099597,28.4366666666666,0
74,322.428722833676,20.7833333333333,0
75,345.191589523726,27.94,0
76,331.838726546127,41.1,0
77,337.921154701522,14.02,0
78,275.458968276932,2.73000000000001,0
79,351.41946219665,10.6,0
80,359.421254666685,9.59333333333334,0
81,343.982132120555,21.3233333333333,0
82,363.32185510799,20.2366666666666,0
83,444.988140797956,48.7466666666666,0
84,435.034518644332,46.3133333333335,0
85,442.404600308665,53.4333333333335,0
86,522.139413121319,53.2266666666666,0
87,1325.07821081981,123.546666666667,0
88,802.781437215939,112.536666666667,0
89,930.557155057768,42.5133333333333,0
90,885.936076639023,83.9733333333333,0
91,868.038278553778,140.586666666667,0
92,869.560140617597,154.566666666667,0
93,939.071868749519,79.2333333333335,0
94,1021.53562133741,58.1400000000001,0
95,702.533194948159,56.76,0
96,272.594604053975,4.13333333333332,0
97,262.589234071145,0,0
98,276.302427585684,1.91666666666667,0
99,243.437633717498,1.91666666666667,0
100,242.121457526485,8,0
101,223.415916794923,0.0266666666666666,0
102,224.46539623104,2.28,0
103,338.471211751295,7.29333333333332,0
104,650.33053098786,18.7866666666667,0
105,1263.28327006134,27.5866666666667,0
106,816.671446129358,25.76,0
107,466.56837310158,69.8466666666667,0
108,408.828162893038,78.5299999999998,0
109,439.955037376214,184.56,0
110,928.517116551072,179.333333333333,0
111,1065.7140068508,169.736666666666,0
112,997.330535837548,223.48,0
113,898.899851935411,216.656666666667,0
114,1006.45027777469,233.536666666667,0
115,1125.21791252722,98.6433333333333,0
116,1888.02833538869,223.873333333333,0
117,1298.1588746636,113.673333333333,0
118,1182.89586151695,163.406666666667,0
119,726.964534639475,8.36666666666665,0
120,272.594604053975,6.61666666666666,0
121,262.589234071145,4.6,0
122,276.302427585684,15.15,0
123,243.437633717498,6.11666666666667,0
124,242.121457526485,11.7833333333334,0
125,223.415916794923,23.7666666666667,0
126,224.46539623104,5.88333333333334,0
127,338.471211751295,19.17,0
128,650.33053098786,83.6466666666668,0
129,1263.28327006134,186.16,0
130,816.671446129358,47.4133333333333,0
131,466.56837310158,42.2866666666667,0
132,408.828162893038,53.27,0
133,439.955037376214,40.4333333333334,0
134,928.517116551072,56.96,0
135,1065.7140068508,112.206666666667,0
136,997.330535837548,151.283333333333,0
137,898.899851935411,24.3333333333333,0
138,1006.45027777469,82.9933333333334,0
139,1125.21791252722,165.07,0
140,1888.02833538869,287.666666666667,0
141,1298.1588746636,68.9733333333335,0
142,1182.89586151695,121.733333333333,0
143,726.964534639475,114.506666666667,0
144,287.586261531272,27.6533333333334,0
145,337.803326099597,21.1433333333334,0
146,322.428722833676,14.4666666666666,0
147,345.191589523726,6.68666666666668,0
148,331.838726546127,14.38,0
149,337.921154701522,43.3266666666667,0
150,275.458968276932,14.6766666666667,0
151,351.41946219665,18.07,0
152,359.421254666685,80.51,0
153,343.982132120555,103.4,0
154,363.32185510799,149.11,0
155,444.988140797956,171.846666666667,0
156,435.034518644332,236.703333333333,0
157,442.404600308665,292.433333333334,0
