"","Domestic","Commercial","Public"
0,270.630965518851,0,0
1,268.634142532235,0,0
2,243.006200594257,0,0
3,271.08455628256,0,0
4,263.190899198617,0,0
5,297.348614505306,0,0
6,418.476011082756,0,0
7,383.806511118086,0,0
8,349.013057876966,4500,0
9,303.642561983761,4500,0
10,328.032024665876,4500,0
11,325.846704387263,4500,0
12,336.01780779557,4500,0
13,334.631062079924,4500,0
14,323.418841202922,4500,0
15,332.875356878798,0,0
16,602.03785810242,0,0
17,739.405757604986,0,0
18,804.576444994058,0,0
19,828.3761880349,0,0
20,1285.37654697992,0,0
21,799.852545595029,0,0
22,832.185719491987,0,0
23,1029.50044091751,0,0
24,270.630965518851,0,0
25,268.634142532235,0,0
26,243.006200594257,0,0
27,271.08455628256,0,0
28,263.190899198617,0,0
29,297.348614505306,0,0
30,418.476011082756,0,0
31,383.806511118086,0,0
32,349.013057876966,4500,0
33,303.642561983761,4500,0
34,328.032024665876,4500,0
35,325.846704387263,4500,0
36,336.01780779557,4500,0
37,334.631062079924,4500,0
38,323.418841202922,4500,0
39,332.875356878798,0,0
40,602.03785810242,0,0
41,739.405757604986,0,0
42,804.576444994058,0,0
43,828.3761880349,0,0
44,1285.37654697992,0,0
45,799.852545595029,0,0
46,832.185719491987,0,0
47,1029.50044091751,0,0
48,270.630965518851,0,0
49,268.634142532235,0,0
50,243.006200594257,0,0
51,271.08455628256,0,0
52,263.190899198617,0,0
53,297.348614505306,0,0
54,418.476011082756,0,0
55,383.806511118086,0,0
56,349.013057876966,4500,0
57,303.642561983761,4500,0
58,328.032024665876,4500,0
59,325.846704387263,4500,0
60,336.01780779557,4500,0
61,334.631062079924,4500,0
62,323.418841202922,4500,0
63,332.875356878798,0,0
64,602.03785810242,0,0
65,739.405757604986,0,0
66,804.576444994058,0,0
67,828.3761880349,0,0
68,1285.37654697992,0,0
69,799.852545595029,0,0
70,832.185719491987,0,0
71,1029.50044091751,0,0
72,270.630965518851,0,0
73,268.634142532235,0,0
74,243.006200594257,0,0
75,271.08455628256,0,0
76,263.190899198617,0,0
77,297.348614505306,0,0
78,418.476011082756,0,0
79,383.806511118086,0,0
80,349.013057876966,4500,0
81,303.642561983761,4500,0
82,328.032024665876,4500,0
83,325.846704387263,4500,0
84,336.01780779557,4500,0
85,334.631062079924,4500,0
86,323.418841202922,4500,0
87,332.875356878798,0,0
88,602.03785810242,0,0
89,739.405757604986,0,0
90,804.576444994058,0,0
91,828.3761880349,0,0
92,1285.37654697992,0,0
93,799.852545595029,0,0
94,832.185719491987,0,0
95,1029.50044091751,0,0
96,360.420472244799,0,0
97,355.105130696729,0,0
98,260.937338184197,0,0
99,265.031756588148,0,0
100,246.265350688811,0,0
101,245.940128275659,0,0
102,220.784026500163,0,0
103,275.538861619957,0,0
104,309.941134585043,4500,0
105,396.579583269601,4500,0
106,379.713175262577,4500,0
107,417.732057127309,4500,0
