"","Domestic","Commercial","Public"
0,178.630240348445,0,0
1,222.30436453423,0,0
2,307.804418973351,0,0
3,362.055636931267,0,0
4,338.154305686867,0,0
5,343.057284123635,0,0
6,343.777234485174,0,0
7,236.803836115152,0,0
8,144.559684895158,4500,0
9,161.75899679886,4500,0
10,239.098036189483,4500,0
11,327.673567665028,4500,0
12,312.797978863468,4500,0
13,262.831460183261,4500,0
14,277.914387535283,4500,0
15,293.104335996063,0,0
16,338.597005072241,0,0
17,416.028508609295,0,0
18,571.868542637546,0,0
19,601.121559641412,0,0
20,646.322506457692,0,0
21,671.600513259922,0,0
22,666.63751377261,0,0
23,467.753919118479,0,0
24,178.630240348445,0,0
25,222.30436453423,0,0
26,307.804418973351,0,0
27,362.055636931267,0,0
28,338.154305686867,0,0
29,343.057284123635,0,0
30,343.777234485174,0,0
31,236.803836115152,0,0
32,144.559684895158,4500,0
33,161.75899679886,4500,0
34,239.098036189483,4500,0
35,327.673567665028,4500,0
36,312.797978863468,4500,0
37,262.831460183261,4500,0
38,277.914387535283,4500,0
39,293.104335996063,0,0
40,338.597005072241,0,0
41,416.028508609295,0,0
42,571.868542637546,0,0
43,601.121559641412,0,0
44,646.322506457692,0,0
45,671.600513259922,0,0
46,666.63751377261,0,0
47,467.753919118479,0,0
48,178.630240348445,0,0
49,222.30436453423,0,0
50,307.804418973351,0,0
51,362.055636931267,0,0
52,338.154305686867,0,0
53,343.057284123635,0,0
54,343.777234485174,0,0
55,236.803836115152,0,0
56,144.559684895158,4500,0
57,161.75899679886,4500,0
58,239.098036189483,4500,0
59,327.673567665028,4500,0
60,312.797978863468,4500,0
61,262.831460183261,4500,0
62,277.914387535283,4500,0
63,293.104335996063,0,0
64,338.597005072241,0,0
65,416.028508609295,0,0
66,571.868542637546,0,0
67,601.121559641412,0,0
68,646.322506457692,0,0
69,671.600513259922,0,0
70,666.63751377261,0,0
71,467.753919118479,0,0
72,178.630240348445,0,0
73,222.30436453423,0,0
74,307.804418973351,0,0
75,362.055636931267,0,0
76,338.154305686867,0,0
77,343.057284123635,0,0
78,343.777234485174,0,0
79,236.803836115152,0,0
80,144.559684895158,4500,0
81,161.75899679886,4500,0
82,239.098036189483,4500,0
83,327.673567665028,4500,0
84,312.797978863468,4500,0
85,262.831460183261,4500,0
86,277.914387535283,4500,0
87,293.104335996063,0,0
88,338.597005072241,0,0
89,416.028508609295,0,0
90,571.868542637546,0,0
91,601.121559641412,0,0
92,646.322506457692,0,0
93,671.600513259922,0,0
94,666.63751377261,0,0
95,467.753919118479,0,0
96,242.900216617863,0,0
97,322.176122681794,0,0
98,232.473018981908,0,0
99,176.95639711117,0,0
100,171.284518204997,0,0
101,174.79254281045,0,0
102,193.081701996696,0,0
103,296.170743575917,0,0
104,453.737671338499,4500,0
105,678.682159267096,4500,0
106,670.251382604746,4500,0
107,454.972401900701,4500,0
108,391.461056073652,4500,0
109,381.658092541425,4500,0
110,306.410015576927,4500,0
111,245.517023756718,0,0
112,420.390790143853,0,0
113,541.209075473036,0,0
114,473.221783893088,0,0
115,512.687699112354,0,0
116,565.919365665124,0,0
117,653.597168993019,0,0
118,670.770154241957,0,0
119,520.633284063165,0,0
120,242.900216617863,0,0
121,322.176122681794,0,0
122,232.473018981908,0,0
123,176.95639711117,0,0
124,171.284518204997,0,0
125,174.79254281045,0,0
126,193.081701996696,0,0
127,296.170743575917,0,0
128,453.737671338499,4500,0
129,678.682159267096,4500,0
130,670.251382604746,4500,0
131,454.972401900701,4500,0
132,391.461056073652,4500,0
133,381.658092541425,4500,0
134,306.410015576927,4500,0
135,245.517023756718,0,0
136,420.390790143853,0,0
137,541.209075473036,0,0
138,473.221783893088,0,0
139,512.687699112354,0,0
140,565.919365665124,0,0
141,653.597168993019,0,0
142,670.770154241957,0,0
143,520.633284063165,0,0
144,178.630240348445,0,0
145,222.30436453423,0,0
146,307.804418973351,0,0
147,362.055636931267,0,0
148,338.154305686867,0,0
149,343.057284123635,0,0
150,343.777234485174,0,0
151,236.803836115152,0,0
152,144.559684895158,4500,0
153,161.75899679886,4500,0
154,239.098036189483,4500,0
155,327.673567665028,4500,0
156,312.797978863468,4500,0
157,262.831460183261,4500,0
158,277.914387535283,4500,0
159,293.104335996063,0,0
160,338.597005072241,0,0
161,416.028508609295,0,0
162,571.868542637546,0,0
163,601.121559641412,0,0
164,646.322506457692,0,0
165,671.600513259922,0,0
166,666.63751377261,0,0
167,467.753919118479,0,0
168,178.630240348445,0,0
169,222.30436453423,0,0
170,307.804418973351,0,0
171,362.055636931267,0,0
172,338.154305686867,0,0
173,343.057284123635,0,0
174,343.777234485174,0,0
175,236.803836115152,0,0
176,144.559684895158,4500,0
177,161.75899679886,4500,0
178,239.098036189483,4500,0
179,327.673567665028,4500,0
180,312.797978863468,4500,0
181,262.831460183261,4500,0
182,277.914387535283,4500,0
183,293.104335996063,0,0
184,338.597005072241,0,0
185,416.028508609295,0,0
186,571.868542637546,0,0
187,601.121559641412,0,0
188,646.322506457692,0,0
189,671.600513259922,0,0
190,666.63751377261,0,0
191,467.753919118479,0,0
192,178.630240348445,0,0
193,222.30436453423,0,0
194,307.804418973351,0,0
195,362.055636931267,0,0
196,338.154305686867,0,0
197,343.057284123635,0,0
198,343.777234485174,0,0
199,236.803836115152,0,0
200,144.559684895158,4500,0
201,161.75899679886,4500,0
202,239.098036189483,4500,0
203,327.673567665028,4500,0
204,312.797978863468,4500,0
205,262.831460183261,4500,0
206,277.914387535283,4500,0
207,293.104335996063,0,0
208,338.597005072241,0,0
209,416.028508609295,0,0
210,571.868542637546,0,0
211,601.121559641412,0,0
212,646.322506457692,0,0
213,671.600513259922,0,0
214,666.63751377261,0,0
215,467.753919118479,0,0
216,178.630240348445,0,0
217,222.30436453423,0,0
218,307.804418973351,0,0
219,362.055636931267,0,0
220,338.154305686867,0,0
221,343.057284123635,0,0
222,343.777234485174,0,0
223,236.803836115152,0,0
224,144.559684895158,4500,0
225,161.75899679886,4500,0
226,239.098036189483,4500,0
227,327.673567665028,4500,0
228,312.797978863468,4500,0
229,262.831460183261,4500,0
230,277.914387535283,4500,0
231,293.104335996063,0,0
232,338.597005072241,0,0
233,416.028508609295,0,0
234,571.868542637546,0,0
235,601.121559641412,0,0
236,646.322506457692,0,0
237,671.600513259922,0,0
238,666.63751377261,0,0
239,467.753919118479,0,0
240,178.630240348445,0,0
241,222.30436453423,0,0
242,307.804418973351,0,0
243,362.055636931267,0,0
244,338.154305686867,0,0
245,343.057284123635,0,0
246,343.777234485174,0,0
247,236.803836115152,0,0
248,144.559684895158,4500,0
249,161.75899679886,4500,0
250,239.098036189483,4500,0
251,327.673567665028,4500,0
252,312.797978863468,4500,0
253,262.831460183261,4500,0
254,277.914387535283,4500,0
255,293.104335996063,0,0
256,338.597005072241,0,0
257,416.028508609295,0,0
258,571.868542637546,0,0
259,601.121559641412,0,0
260,646.322506457692,0,0
261,671.600513259922,0,0
262,666.63751377261,0,0
263,467.753919118479,0,0
264,242.900216617863,0,0
265,322.176122681794,0,0
266,232.473018981908,0,0
267,176.95639711117,0,0
268,171.284518204997,0,0
269,174.79254281045,0,0
270,193.081701996696,0,0
271,296.170743575917,0,0
272,453.737671338499,4500,0
273,678.682159267096,4500,0
274,670.251382604746,4500,0
275,454.972401900701,4500,0
276,391.461056073652,4500,0
277,381.658092541425,4500,0
278,306.410015576927,4500,0
279,245.517023756718,0,0
280,420.390790143853,0,0
281,541.209075473036,0,0
282,473.221783893088,0,0
283,512.687699112354,0,0
284,565.919365665124,0,0
285,653.597168993019,0,0
286,670.770154241957,0,0
287,520.633284063165,0,0
288,242.900216617863,0,0
289,322.176122681794,0,0
290,232.473018981908,0,0
291,176.95639711117,0,0
292,171.284518204997,0,0
293,174.79254281045,0,0
294,193.081701996696,0,0
295,296.170743575917,0,0
296,453.737671338499,4500,0
297,678.682159267096,4500,0
298,670.251382604746,4500,0
299,454.972401900701,4500,0
300,391.461056073652,4500,0
301,381.658092541425,4500,0
302,306.410015576927,4500,0
303,245.517023756718,0,0
304,420.390790143853,0,0
305,541.209075473036,0,0
306,473.221783893088,0,0
307,512.687699112354,0,0
308,565.919365665124,0,0
309,653.597168993019,0,0
310,670.770154241957,0,0
311,520.633284063165,0,0
312,178.630240348445,0,0
313,222.30436453423,0,0
314,307.804418973351,0,0
315,362.055636931267,0,0
316,338.154305686867,0,0
317,343.057284123635,0,0
318,343.777234485174,0,0
319,236.803836115152,0,0
320,144.559684895158,4500,0
321,161.75899679886,4500,0
322,239.098036189483,4500,0
323,327.673567665028,4500,0
324,312.797978863468,4500,0
325,262.831460183261,4500,0
326,277.914387535283,4500,0
327,293.104335996063,0,0
328,338.597005072241,0,0
329,416.028508609295,0,0
330,571.868542637546,0,0
331,601.121559641412,0,0
332,646.322506457692,0,0
333,671.600513259922,0,0
334,666.63751377261,0,0
335,467.753919118479,0,0
336,178.630240348445,0,0
