"","Domestic","Commercial","Public"
0,159.35,66.2333333333333,0
1,150.683333333333,82.9299999999999,0
2,128.566666666667,79.3666666666668,0
3,142.1,46.4866666666666,0
4,146.433333333333,5.64,0
5,154.133333333333,28.12,0
6,151.333333333333,27.6,0
7,94.0833333333334,70.4499999999998,0
8,129.316666666667,58.1933333333335,0
9,221.033333333333,110.416666666667,0
10,194.583333333333,71.2233333333333,0
11,241.016666666667,35.4466666666666,0
12,211.433333333333,0.35,0
13,181.85,140.423333333333,0
14,221.716666666667,132.243333333333,0
15,202.916666666667,231.56,0
16,179.666666666667,311.246666666667,0
17,357.483333333333,360.25,0
18,376.683333333333,331.35,0
19,415.766666666667,277.936666666667,0
20,447.733333333333,300.81,0
21,527.233333333333,175.406666666666,0
22,451.8,143.213333333333,0
23,369.45,119.96,0
24,159.35,54.64,0
25,150.683333333333,6.62666666666664,0
26,128.566666666667,3.22666666666669,0
27,142.1,0,0
28,146.433333333333,0.70666666666666,0
29,154.133333333333,0,0
30,151.333333333333,0.186666666666667,0
31,94.0833333333334,6.19666666666666,0
32,129.316666666667,5.72,0
33,221.033333333333,17.84,0
34,194.583333333333,27.5066666666667,0
35,241.016666666667,95.4400000000001,0
36,211.433333333333,23.62,0
37,181.85,19.04,0
38,221.716666666667,180.766666666667,0
39,202.916666666667,329.833333333333,0
40,179.666666666667,176.046666666666,0
41,357.483333333333,135.656666666667,0
42,376.683333333333,214.643333333333,0
43,415.766666666667,261.036666666667,0
44,447.733333333333,301.013333333333,0
45,527.233333333333,179.403333333333,0
46,451.8,93.8400000000001,0
47,369.45,57.96,0
48,159.35,28.7866666666666,0
49,150.683333333333,0.666666666666668,0
50,128.566666666667,0.72,0
51,142.1,0.32,0
52,146.433333333333,4.93333333333334,0
53,154.133333333333,6.4,0
54,151.333333333333,0.213333333333334,0
55,94.0833333333334,46.1233333333334,0
56,129.316666666667,51.0666666666667,0
57,221.033333333333,42.3633333333333,0
58,194.583333333333,41.6733333333334,0
59,241.016666666667,21.3566666666666,0
60,211.433333333333,39.74,0
61,181.85,61.3866666666666,0
62,221.716666666667,111.426666666667,0
63,202.916666666667,109.996666666667,0
64,179.666666666667,267.88,0
65,357.483333333333,281.45,0
66,376.683333333333,254.769999999999,0
67,415.766666666667,344.44,0
68,447.733333333333,308.856666666667,0
69,527.233333333333,206.41,0
70,451.8,115.423333333333,0
71,369.45,30.3333333333333,0
72,159.35,26.3533333333333,0
73,150.683333333333,28.4366666666666,0
74,128.566666666667,20.7833333333333,0
75,142.1,27.94,0
76,146.433333333333,41.1,0
77,154.133333333333,14.02,0
78,151.333333333333,2.73000000000001,0
79,94.0833333333334,10.6,0
80,129.316666666667,9.59333333333334,0
81,221.033333333333,21.3233333333333,0
82,194.583333333333,20.2366666666666,0
83,241.016666666667,48.7466666666666,0
84,211.433333333333,46.3133333333335,0
85,181.85,53.4333333333335,0
86,221.716666666667,53.2266666666666,0
87,202.916666666667,123.546666666667,0
88,179.666666666667,112.536666666667,0
89,357.483333333333,42.5133333333333,0
90,376.683333333333,83.9733333333333,0
91,415.766666666667,140.586666666667,0
92,447.733333333333,154.566666666667,0
93,527.233333333333,79.2333333333335,0
94,451.8,58.1400000000001,0
95,369.45,56.76,0
96,121.866666666667,4.13333333333332,0
97,132.416666666667,0,0
98,127.416666666667,1.91666666666667,0
99,122.183333333333,1.91666666666667,0
100,122.533333333333,8,0
101,119,0.0266666666666666,0
102,111.9,2.28,0
103,86.5166666666667,7.29333333333332,0
104,74.3333333333333,18.7866666666667,0
105,63.45,27.5866666666667,0
106,90.0333333333333,25.76,0
107,78.2,69.8466666666667,0
108,112.716666666667,78.5299999999998,0
109,123.433333333333,184.56,0
110,180.85,179.333333333333,0
111,214.7,169.736666666666,0
112,161.766666666667,223.48,0
113,224.166666666667,216.656666666667,0
114,361.45,233.536666666667,0
115,351.2,98.6433333333333,0
116,345.75,223.873333333333,0
117,357.083333333333,113.673333333333,0
118,290.7,163.406666666667,0
