,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative storage cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),Cumulative discounted storage energy (kWh),LCUE ($/kWh),LCSE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Discounted storage energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New storage cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,12.164653799999998,18.71485200000012,11.556421109999997,17.194037446589842,0.0,15732.65,15732.65,6550.2,30503.18,30503.18,56613.597,43533.648,11386.556,0.361,0.575,538.796,0.066,0.047,1.0,56613.597,2700.106,41405.452,15208.146,0.0,0.0,43533.648,11386.556,0.0,0.0,15732.65,15732.65,14746.26,6550.2,0.0,986.39,0.0,0.0,0.0,0.0,30503.18,30503.18,30503.18,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,10.0,31.81524840000004,93.57426000000018,30.224485980000036,86.07704820827776,0.0,42282.33,42282.33,33283.28,88011.82,88011.82,221345.331,122543.041,47232.76700000001,0.345,0.705,397.622,0.047,0.05,1.0,164731.734,8149.471,89759.617,74972.118,0.0,0.0,79009.393,35846.211,0.0,0.0,26549.68,26549.68,23845.56,26733.08,0.0,2704.12,0.0,0.0,0.0,0.0,57508.64,57508.64,57508.64,0.0,0.0,0.0,0.0,0.0,0.0
