,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative storage cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),Cumulative discounted storage energy (kWh),LCUE ($/kWh),LCSE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Discounted storage energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New storage cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,9.733752600000003,14.975003999999958,9.247064970000002,13.717137239161403,0.0,12588.74,12588.74,5241.25,24407.63,24407.63,50432.047,39113.688,9556.835,0.322,0.548,483.971,0.068,0.048,1.0,50432.047,2476.571,37853.379,12578.668,0.0,0.0,39113.688,9556.835,0.0,0.0,12588.74,12588.74,11799.46,5241.25,0.0,789.28,0.0,0.0,0.0,0.0,24407.63,24407.63,24407.63,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,10.0,14.600628899999968,31.82188349999997,13.870597454999968,28.1028463340393,0.0,19426.67,19426.67,11577.91,39278.31,39278.31,147022.628,86509.303,27830.553,0.225,0.416,267.158,0.105,0.05,1.0,96590.581,4759.278,59400.21,37190.372,0.0,0.0,47395.615,18273.718,0.0,0.0,6837.93,6837.93,5871.64,6336.66,0.0,966.29,0.0,0.0,0.0,0.0,14870.68,14870.68,14870.68,0.0,0.0,0.0,0.0,0.0,0.0
