,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative storage cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),Cumulative discounted storage energy (kWh),LCUE ($/kWh),LCSE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Discounted storage energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New storage cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,20.115578700000018,50.28894675000009,19.109799765000016,46.93008609695433,0.0,33554.7,33554.7,17601.13,53477.0,53477.0,90505.454,68393.025,24791.888,0.491,0.71,590.87,0.043,0.046,1.0,90505.454,4133.343,56916.848,33588.607,0.0,0.0,68393.025,24791.888,0.0,0.0,33554.7,33554.7,31154.2,17601.13,0.0,2400.49,0.0,0.0,0.0,0.0,53477.0,53477.0,53477.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,10.0,58.90990904999997,179.60338125000004,55.96441359749997,165.03771101518174,0.0,81972.48,81972.48,64036.78,163728.45,163728.45,381784.74199999997,209597.87399999998,95401.80299999999,0.391,0.671,428.85,0.048,0.049,1.0,291279.288,13960.707,145622.585,145656.702,0.0,0.0,141204.849,70609.915,0.0,0.0,48417.78,48417.78,43254.2,46435.65,0.0,5163.58,0.0,0.0,0.0,0.0,110251.45,110251.45,110251.45,0.0,0.0,0.0,0.0,0.0,0.0
