,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative storage cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),Cumulative discounted storage energy (kWh),LCUE ($/kWh),LCSE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Discounted storage energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New storage cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,42.51467360000004,100.6926480000003,40.388939920000034,94.63365998832026,0.0,68738.08,68738.08,35242.43,112146.44,112146.44,112483.943,82648.716,44670.902,0.832,0.789,997.0,0.028,0.05,1.0,112483.943,5388.515,51894.063,60589.88,0.0,0.0,82648.716,44670.902,0.0,0.0,68738.08,68738.08,63887.11,35242.43,0.0,4850.97,0.0,0.0,0.0,0.0,112146.44,112146.44,112146.44,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,10.0,91.74219040000001,234.94951200000037,87.15508088000001,213.08125133466655,0.0,125104.24,125104.24,84352.98000000001,249555.03,249555.03,589621.93,312852.357,151339.573,0.4,0.557,423.246,0.065,0.05,1.0,477137.987,23408.982,258455.38,218682.607,0.0,0.0,230203.641,106668.671,0.0,0.0,56366.16,56366.16,49430.1,49110.55,0.0,6936.05,0.0,0.0,0.0,0.0,137408.59,137408.59,137408.59,0.0,0.0,0.0,0.0,0.0,0.0
