,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative storage cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),Cumulative discounted storage energy (kWh),LCUE ($/kWh),LCSE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Discounted storage energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New storage cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,19.854361450000013,63.172968250000054,18.861643377500013,59.65804595937941,0.0,38395.42,38395.42,22110.54,54907.88,54907.88,62393.558,45853.54,25865.138,0.837,0.855,880.025,0.028,0.049,1.0,62393.558,2951.073,27244.335,35149.223,0.0,0.0,45853.54,25865.138,0.0,0.0,38395.42,38395.42,35487.61,22110.54,0.0,2907.8,0.0,0.0,0.0,0.0,54907.88,54907.88,54907.88,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,10.0,70.39273605000002,198.54361450000005,66.87309924750002,182.2346489228239,0.0,93373.88,93373.88,70720.48999999999,192491.49,192491.49,381509.604,197824.97400000002,104323.07999999999,0.472,0.678,504.552,0.049,0.05,1.0,319116.046,15376.046,156026.39,163089.656,0.0,0.0,151971.434,78457.942,0.0,0.0,54978.46,54978.46,49205.26,48609.95,0.0,5773.2,0.0,0.0,0.0,0.0,137583.61,137583.61,137583.61,0.0,0.0,0.0,0.0,0.0,0.0
