,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative storage cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),Cumulative discounted storage energy (kWh),LCUE ($/kWh),LCSE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Discounted storage energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New storage cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,8.3214159,25.75676349999995,7.905345104999999,24.171596908738422,0.0,15811.57,15811.57,9014.87,22900.03,22900.03,27714.489,20532.56,11740.482,0.77,0.768,826.284,0.032,0.048,1.0,27714.489,1289.716,11862.823,15851.666,0.0,0.0,20532.56,11740.482,0.0,0.0,15811.57,15811.57,14621.5,9014.87,0.0,1190.07,0.0,0.0,0.0,0.0,22900.03,22900.03,22900.03,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,10.0,17.03908970000003,51.51352699999994,16.187135215000026,46.06416143423563,0.0,26578.989999999998,26578.989999999998,18584.550000000003,47714.149999999994,47714.149999999994,122055.10800000001,66779.279,38492.509,0.398,0.483,390.923,0.069,0.05,1.0,94340.619,4564.286,39846.964,54493.656,0.0,0.0,46246.719,26752.027,0.0,0.0,10767.42,10767.42,9284.64,9569.68,0.0,1482.77,0.0,0.0,0.0,0.0,24814.12,24814.12,24814.12,0.0,0.0,0.0,0.0,0.0,0.0
