,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative storage cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),Cumulative discounted storage energy (kWh),LCUE ($/kWh),LCSE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Discounted storage energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New storage cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,13.314253699999991,27.233700750000068,12.64854101499999,24.971830490222008,0.0,19850.53,19850.53,9531.8,34445.62,34445.62,70814.19,54255.583,17000.88,0.366,0.561,486.423,0.078,0.049,1.0,70814.19,3466.855,48195.487,22618.703,0.0,0.0,54255.583,17000.88,0.0,0.0,19850.53,19850.53,18502.41,9531.8,0.0,1348.12,0.0,0.0,0.0,0.0,34445.62,34445.62,34445.62,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,10.0,25.41812069999999,63.54530175000004,24.14721466499999,56.39337946695925,0.0,34786.35,34786.35,23032.51,69191.98000000001,69191.98000000001,234499.402,134018.418,51865.742,0.26,0.444,295.063,0.089,0.048,1.0,163685.212,7797.869,92165.989,71519.223,0.0,0.0,79762.835,34864.862,0.0,0.0,14935.82,14935.82,13052.4,13500.71,0.0,1883.42,0.0,0.0,0.0,0.0,34746.36,34746.36,34746.36,0.0,0.0,0.0,0.0,0.0,0.0
