,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative storage cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),Cumulative discounted storage energy (kWh),LCUE ($/kWh),LCSE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Discounted storage energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New storage cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,21.110761649999972,47.97900374999982,20.055223567499972,44.37844254374566,0.0,33344.64,33344.64,16792.65,55369.42,55369.42,100027.856,75559.189,26786.855,0.441,0.627,553.54,0.051,0.041,1.0,100027.856,4008.064,64022.244,36005.612,0.0,0.0,75559.189,26786.855,0.0,0.0,33344.64,33344.64,31016.24,16792.65,0.0,2328.4,0.0,0.0,0.0,0.0,55369.42,55369.42,55369.42,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,10.0,72.92808570000005,153.53281199999967,69.28168141500005,138.52564628964802,0.0,81631.9,81631.9,54996.68,191299.88,191299.88,509525.16299999994,270078.624,98456.943,0.302,0.559,375.447,0.084,0.05,1.0,409497.307,20517.598,259425.65,150071.657,0.0,0.0,194519.435,71670.088,0.0,0.0,48287.26,48287.26,43594.49,38204.03,0.0,4692.78,0.0,0.0,0.0,0.0,135930.46,135930.46,135930.46,0.0,0.0,0.0,0.0,0.0,0.0
