,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative storage cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),Cumulative discounted storage energy (kWh),LCUE ($/kWh),LCSE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Discounted storage energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New storage cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,9.711468500000013,33.990139749999855,9.225895075000011,31.57090885765333,0.0,19984.97,19984.97,11896.55,27342.51,27342.51,42951.427,31895.178,18013.244,0.627,0.66,636.591,0.048,0.047,1.0,42951.427,1925.209,18759.118,24192.309,0.0,0.0,31895.178,18013.244,0.0,0.0,19984.97,19984.97,18439.75,11896.55,0.0,1545.22,0.0,0.0,0.0,0.0,27342.51,27342.51,27342.51,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,10.0,40.788167700000024,87.40321649999974,38.74875931500002,78.52193846563269,0.0,46743.43,46743.43,31437.86,107021.39,107021.39,234459.099,122528.78,60638.212999999996,0.381,0.518,456.461,0.073,0.05,1.0,191507.672,9425.823,102694.891,88812.78,0.0,0.0,90633.602,42624.969,0.0,0.0,26758.46,26758.46,24095.95,19541.31,0.0,2662.51,0.0,0.0,0.0,0.0,79678.88,79678.88,79678.88,0.0,0.0,0.0,0.0,0.0,0.0
