,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative storage cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),Cumulative discounted storage energy (kWh),LCUE ($/kWh),LCSE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Discounted storage energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New storage cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,67.77098594999998,150.6021910000004,64.38243665249998,141.86808366060436,0.0,105710.76,105710.76,52710.77,177212.72,177212.72,198871.654,148266.4,64504.293,0.713,0.817,891.091,0.029,0.045,1.0,198871.654,8789.193,111530.581,87341.073,0.0,0.0,148266.4,64504.293,0.0,0.0,105710.76,105710.76,98372.15,52710.77,0.0,7338.62,0.0,0.0,0.0,0.0,177212.72,177212.72,177212.72,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,10.0,240.96350559999973,640.0593117500005,228.91533031999973,602.8665706908898,0.0,297709.98,297709.98,227077.69999999998,652166.0,652166.0,1040480.634,550272.076,243054.112,0.541,0.934,626.793,0.029,0.049,1.0,841608.98,40341.081,469681.57,371927.411,0.0,0.0,402005.676,178549.819,0.0,0.0,191999.22,191999.22,173214.45,174366.93,0.0,18784.78,0.0,0.0,0.0,0.0,474953.28,474953.28,474953.28,0.0,0.0,0.0,0.0,0.0,0.0
