,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative storage cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),Cumulative discounted storage energy (kWh),LCUE ($/kWh),LCSE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Discounted storage energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New storage cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,1.8465859999999998,6.9246975,1.7542566999999998,6.145380501658311,0.0,3979.98,3979.98,2423.64,5271.52,5271.52,11295.698,9006.243,6213.409,0.442,0.39,466.684,0.079,0.048,1.0,11295.698,506.522,3502.528,7793.17,0.0,0.0,9006.243,6213.409,0.0,0.0,3979.98,3979.98,3667.8,2423.64,0.0,312.18,0.0,0.0,0.0,0.0,5271.52,5271.52,5271.52,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,10.0,1.754256700000002,6.924697499999991,1.6665438650000017,6.143069228453503,0.0,4333.74,4333.74,2696.3999999999996,5393.870000000001,5393.870000000001,22606.469,14605.36,10082.905999999999,0.297,0.267,238.599,0.075,0.047,1.0,11310.771,495.118,3494.488,7816.283,0.0,0.0,5599.117,3869.497,0.0,0.0,353.76,353.76,161.06,272.76,0.0,192.7,0.0,0.0,0.0,0.0,122.35,122.35,122.35,0.0,0.0,0.0,0.0,0.0,0.0
