,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative storage cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),Cumulative discounted storage energy (kWh),LCUE ($/kWh),LCSE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Discounted storage energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New storage cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,19.792072299999983,42.41158349999991,18.802468684999983,38.91919970047001,0.0,30259.87,30259.87,14844.05,51507.2,51507.2,98428.601,74625.361,26159.32,0.405,0.567,523.295,0.071,0.049,1.0,98428.601,4769.021,63504.763,34923.838,0.0,0.0,74625.361,26159.32,0.0,0.0,30259.87,30259.87,28179.16,14844.05,0.0,2080.71,0.0,0.0,0.0,0.0,51507.2,51507.2,51507.2,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,10.0,62.20365579999998,120.16615325000001,59.093473009999975,107.18272150558771,0.0,68054.6,68054.6,43280.479999999996,161775.51,161775.51,452958.02300000004,244653.155,88941.839,0.278,0.487,357.153,0.093,0.049,1.0,354529.422,17295.449,224695.105,129834.317,0.0,0.0,170027.794,62782.519,0.0,0.0,37794.73,37794.73,34058.53,28436.43,0.0,3736.2,0.0,0.0,0.0,0.0,110268.31,110268.31,110268.31,0.0,0.0,0.0,0.0,0.0,0.0
