,Start year,End year,Initial PV size,Initial storage size,Final PV size,Final storage size,Diesel capacity,Cumulative cost ($),Cumulative system cost ($),Cumulative storage cost ($),Cumulative GHGs (kgCO2eq),Cumulative system GHGs (kgCO2eq),Cumulative energy (kWh),Cumulative discounted energy (kWh),Cumulative discounted storage energy (kWh),LCUE ($/kWh),LCSE ($/kWh),Emissions intensity (gCO2/kWh),Blackouts,Unmet energy fraction,Renewables fraction,Total energy (kWh),Unmet energy (kWh),Renewable energy (kWh),Storage energy (kWh),Grid energy (kWh),Diesel energy (kWh),Discounted energy (kWh),Discounted storage energy (kWh),Kerosene displacement,Diesel fuel usage (l),Total cost ($),Total system cost ($),New equipment cost ($),New storage cost ($),New connection cost ($),O&M cost ($),Diesel cost ($),Grid cost ($),Kerosene cost ($),Kerosene cost mitigated ($),Total GHGs (kgCO2eq),Total system GHGs (kgCO2eq),New equipment GHGs (kgCO2eq),New connection GHGs (kgCO2eq),O&M GHGs (kgCO2eq),Diesel GHGs (kgCO2eq),Grid GHGs (kgCO2eq),Kerosene GHGs (kgCO2eq),Kerosene GHGs mitigated (kgCO2eq)
0,0.0,5.0,22.26057540000002,46.37619874999976,21.14754663000002,43.099584539028,0.0,33517.47,33517.47,16231.67,57723.24,57723.24,90589.617,68393.155,24193.076,0.49,0.671,637.195,0.046,0.049,1.0,90589.617,4463.234,57823.475,32766.142,0.0,0.0,68393.155,24193.076,0.0,0.0,33517.47,33517.47,31229.95,16231.67,0.0,2287.51,0.0,0.0,0.0,0.0,57723.24,57723.24,57723.24,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,10.0,74.201918,185.5047949999996,70.49182210000001,169.6174788951842,0.0,89554.36,89554.36,66073.49,199281.88999999998,199281.88999999998,437702.41599999997,234186.718,100634.342,0.382,0.657,455.291,0.052,0.05,1.0,347112.799,16885.001,188239.638,158873.161,0.0,0.0,165793.563,76441.266,0.0,0.0,56036.89,56036.89,50538.7,49841.82,0.0,5498.19,0.0,0.0,0.0,0.0,141558.65,141558.65,141558.65,0.0,0.0,0.0,0.0,0.0,0.0
