"","Domestic","Commercial","Public"
0,183.324333333333,0,0
1,152.729,0,0
2,134.791216666667,0,0
3,110.219933333333,0,0
4,142.386116666667,0,0
5,138.243133333333,0,0
6,71.7657,0,0
7,46.83305,0,0
8,43.14835,4500,0
9,38.4106,4500,0
10,23.4487,4500,0
11,29.37465,4500,0
12,32.6154,4500,0
13,38.9295333333333,4500,0
14,40.4311,4500,0
15,20.8424333333333,0,0
16,46.3256833333333,0,0
17,106.006966666667,0,0
18,322.951383333333,0,0
19,700.432533333333,0,0
20,542.532983333333,0,0
21,446.8175,0,0
22,365.5997,0,0
23,247.4915,0,0
24,244.54785,0,0
25,146.098683333333,0,0
26,235.180716666667,0,0
27,194.048816666667,0,0
28,180.902583333333,0,0
29,214.3764,0,0
30,68.8,0,0
31,120.274066666667,0,0
32,108.612666666667,4500,0
33,115.561916666667,4500,0
34,100.89915,4500,0
35,85.2954,4500,0
36,94.9549,4500,0
37,114.434283333333,4500,0
38,76.77415,4500,0
39,138.156683333333,0,0
40,19.5895333333333,0,0
41,88.96765,0,0
42,230.21245,0,0
43,584.188983333333,0,0
44,751.579766666667,0,0
45,597.921266666667,0,0
46,271.08025,0,0
47,332.4772,0,0
48,229.310466666667,0,0
49,221.759416666667,0,0
50,242.486966666667,0,0
51,223.589416666667,0,0
52,196.716666666667,0,0
53,197.317666666667,0,0
54,84.0753333333333,0,0
55,129.643,0,0
56,37.1037833333333,4500,0
57,38.2963666666667,4500,0
58,139.940716666667,4500,0
59,38.0197,4500,0
60,70.8147166666666,4500,0
61,80.6461333333333,4500,0
62,141.584166666667,4500,0
63,69.9991,0,0
64,133.883216666667,0,0
65,131.802383333333,0,0
66,236.840966666667,0,0
67,681.981316666667,0,0
68,665.028983333333,0,0
69,543.719466666667,0,0
70,199.197266666667,0,0
71,204.3899,0,0
72,252.12155,0,0
73,232.701283333333,0,0
74,228.068933333333,0,0
75,199.785966666667,0,0
76,185.8343,0,0
77,191.621916666667,0,0
78,37.3017,0,0
79,40.8413333333333,0,0
80,44.68995,4500,0
81,39.0834833333333,4500,0
82,26.0388166666667,4500,0
83,21.6941333333333,4500,0
84,22.1614833333333,4500,0
85,32.4130333333334,4500,0
86,34.1001666666667,4500,0
87,17.7228333333333,0,0
88,31.3008666666667,0,0
89,117.808083333333,0,0
90,290.771216666667,0,0
91,513.4943,0,0
92,502.681066666667,0,0
93,452.02895,0,0
94,253.640733333333,0,0
95,152.22915,0,0
96,142.759866666667,0,0
97,119.419216666667,0,0
98,165.3356,0,0
99,197.902666666667,0,0
100,142.151766666667,0,0
101,117.368416666667,0,0
102,52.7747,0,0
103,38.7074666666667,0,0
104,29.1065,4500,0
105,32.5279333333334,4500,0
106,15.5239,4500,0
107,19.9579833333333,4500,0
108,15.4595,4500,0
109,16.38815,4500,0
110,17.9261166666667,4500,0
111,16.9485166666667,0,0
112,18.4912333333333,0,0
113,112.730933333333,0,0
114,267.742183333333,0,0
115,564.703266666667,0,0
116,591.976866666667,0,0
117,509.098616666666,0,0
118,309.576283333333,0,0
119,205.730116666667,0,0
120,150.855866666667,0,0
121,127.74965,0,0
122,135.3192,0,0
123,126.7043,0,0
124,138.701966666667,0,0
125,138.870683333333,0,0
126,45.3339,0,0
127,63.4818666666667,0,0
128,48.1180666666667,4500,0
129,23.2389833333333,4500,0
130,24.9930333333333,4500,0
131,23.2783,4500,0
132,17.4424833333333,4500,0
133,7.83353333333334,4500,0
134,20.48305,4500,0
135,15.9439166666667,0,0
136,20.8651,0,0
137,96.7769166666667,0,0
138,292.442583333333,0,0
139,611.822416666666,0,0
140,680.905133333333,0,0
141,453.263433333333,0,0
142,208.91945,0,0
143,136.554766666667,0,0
144,181.063483333333,0,0
145,130.0537,0,0
146,96.5766666666667,0,0
147,138.421366666667,0,0
148,170.814166666667,0,0
149,114.4539,0,0
150,35.7207333333334,0,0
151,42.6115666666667,0,0
152,15.3684333333333,4500,0
153,33.6611666666667,4500,0
154,98.1302333333334,4500,0
155,96.1619333333333,4500,0
156,75.1146666666667,4500,0
157,72.13485,4500,0
158,60.05135,4500,0
159,62.0669833333333,0,0
160,83.2053666666667,0,0
161,231.58325,0,0
162,397.27825,0,0
163,808.72445,0,0
164,816.9208,0,0
165,636.014933333333,0,0
166,417.958216666667,0,0
167,312.14095,0,0
168,273.888616666667,0,0
169,237.789983333333,0,0
170,203.906583333333,0,0
171,184.980633333333,0,0
172,243.23335,0,0
173,210.364533333333,0,0
174,69.0124833333334,0,0
175,147.476866666667,0,0
176,153.4392,4500,0
177,128.691116666667,4500,0
178,43.71535,4500,0
179,19.9577166666667,4500,0
180,30.96515,4500,0
181,19.5660333333334,4500,0
182,35.1821166666667,4500,0
183,29.5731833333333,0,0
184,65.0487333333334,0,0
185,158.401816666667,0,0
186,440.890633333333,0,0
187,816.01885,0,0
188,787.86615,0,0
189,694.44975,0,0
190,413.677016666667,0,0
191,341.252916666667,0,0
192,311.267216666667,0,0
193,206.935166666667,0,0
194,166.744216666667,0,0
195,248.0952,0,0
196,173.138216666667,0,0
197,182.431666666667,0,0
198,54.7470333333334,0,0
199,65.4555833333334,0,0
200,85.6918166666667,4500,0
201,40.62955,4500,0
202,62.45995,4500,0
203,37.99125,4500,0
204,32.4867833333333,4500,0
205,32.3446833333333,4500,0
206,32.0741333333333,4500,0
207,19.7568666666667,0,0
208,29.62715,0,0
209,129.573266666667,0,0
210,402.156916666667,0,0
211,398.1346,0,0
212,1120.50088333333,0,0
213,846.850049999999,0,0
214,312.71915,0,0
215,251.238733333334,0,0
216,210.543316666667,0,0
217,232.974033333333,0,0
218,213.903566666667,0,0
219,229.276766666667,0,0
220,245.834133333333,0,0
221,406.868433333333,0,0
222,37.9882,0,0
223,35.7805833333333,0,0
224,83.4412,4500,0
225,71.17655,4500,0
226,37.7354666666667,4500,0
227,58.3021666666667,4500,0
228,22.0111833333333,4500,0
229,114.258016666667,4500,0
230,25.6810666666667,4500,0
231,23.4113833333333,0,0
232,45.8999833333334,0,0
233,146.187233333333,0,0
234,313.906616666667,0,0
235,683.3865,0,0
236,946.296016666667,0,0
237,778.841716666667,0,0
238,310.235733333333,0,0
239,179.326566666667,0,0
240,972.8759,0,0
241,521.57195,0,0
242,264.5242,0,0
243,369.390566666667,0,0
244,247.956266666667,0,0
245,179.095516666667,0,0
246,45.81665,0,0
247,43.0372166666667,0,0
248,22.7565166666667,4500,0
249,15.4037333333333,4500,0
250,13.7407333333333,4500,0
251,23.2879166666667,4500,0
252,17.0066,4500,0
253,31.4296,4500,0
254,13.5285833333333,4500,0
255,14.6052833333333,0,0
256,19.8966,0,0
257,38.6701666666667,0,0
258,270.31365,0,0
259,598.899633333333,0,0
260,659.393233333333,0,0
261,350.769033333333,0,0
262,274.294016666666,0,0
263,64.3263,0,0
264,65.3199333333334,0,0
265,175.583333333333,0,0
266,124.17065,0,0
267,208.500433333333,0,0
268,162.336033333333,0,0
269,122.6096,0,0
270,47.9400666666666,0,0
271,66.4004333333333,0,0
272,107.968733333333,4500,0
273,30.11225,4500,0
274,42.0969666666666,4500,0
275,29.5952833333333,4500,0
276,29.3763666666667,4500,0
277,46.6387,4500,0
278,21.8292666666667,4500,0
279,24.0905666666667,0,0
280,29.47655,0,0
281,46.9755666666667,0,0
282,339.387216666667,0,0
283,724.939166666666,0,0
284,636.843083333334,0,0
285,514.162716666666,0,0
286,342.962233333333,0,0
287,111.1001,0,0
288,88.8450333333333,0,0
289,196.142,0,0
290,79.9203333333333,0,0
