"","Domestic","Commercial","Public"
0,173.352462513586,0,0
1,219.996048285235,0,0
2,289.146806336407,0,0
3,341.947989099352,0,0
4,327.828857332129,0,0
5,336.924693789546,0,0
6,292.517623868773,0,0
7,200.7608145508,0,0
8,217.379486892178,4500,0
9,200.080791896826,4500,0
10,199.864881694514,4500,0
11,246.705169459624,4500,0
12,349.939884672416,4500,0
13,486.671654678112,4500,0
14,495.920097937993,4500,0
15,537.260711198669,0,0
16,595.793996783586,0,0
17,606.809184214381,0,0
18,556.864857988856,0,0
19,552.183049197601,0,0
20,618.816867450584,0,0
21,804.624787059002,0,0
22,758.300920309559,0,0
23,538.487780400046,0,0
24,173.352462513586,0,0
25,219.996048285235,0,0
26,289.146806336407,0,0
27,341.947989099352,0,0
28,327.828857332129,0,0
29,336.924693789546,0,0
30,292.517623868773,0,0
31,200.7608145508,0,0
32,217.379486892178,4500,0
33,200.080791896826,4500,0
34,199.864881694514,4500,0
35,246.705169459624,4500,0
36,349.939884672416,4500,0
37,486.671654678112,4500,0
38,495.920097937993,4500,0
39,537.260711198669,0,0
40,595.793996783586,0,0
41,606.809184214381,0,0
42,556.864857988856,0,0
43,552.183049197601,0,0
44,618.816867450584,0,0
45,804.624787059002,0,0
46,758.300920309559,0,0
47,538.487780400046,0,0
48,173.352462513586,0,0
49,219.996048285235,0,0
50,289.146806336407,0,0
51,341.947989099352,0,0
52,327.828857332129,0,0
53,336.924693789546,0,0
54,292.517623868773,0,0
55,200.7608145508,0,0
56,217.379486892178,4500,0
57,200.080791896826,4500,0
58,199.864881694514,4500,0
59,246.705169459624,4500,0
60,349.939884672416,4500,0
61,486.671654678112,4500,0
62,495.920097937993,4500,0
63,537.260711198669,0,0
64,595.793996783586,0,0
65,606.809184214381,0,0
66,556.864857988856,0,0
67,552.183049197601,0,0
68,618.816867450584,0,0
69,804.624787059002,0,0
70,758.300920309559,0,0
71,538.487780400046,0,0
72,173.352462513586,0,0
73,219.996048285235,0,0
74,289.146806336407,0,0
75,341.947989099352,0,0
76,327.828857332129,0,0
77,336.924693789546,0,0
78,292.517623868773,0,0
79,200.7608145508,0,0
80,217.379486892178,4500,0
81,200.080791896826,4500,0
82,199.864881694514,4500,0
83,246.705169459624,4500,0
84,349.939884672416,4500,0
85,486.671654678112,4500,0
86,495.920097937993,4500,0
87,537.260711198669,0,0
88,595.793996783586,0,0
89,606.809184214381,0,0
90,556.864857988856,0,0
91,552.183049197601,0,0
92,618.816867450584,0,0
93,804.624787059002,0,0
94,758.300920309559,0,0
95,538.487780400046,0,0
96,225.830661115171,0,0
97,248.865134082954,0,0
98,213.704036455331,0,0
99,187.178129445526,0,0
100,184.731118889613,0,0
101,180.199593752622,0,0
102,157.915808338416,0,0
103,219.468621769343,0,0
104,253.930274893292,4500,0
105,256.247529431687,4500,0
106,255.6138405554,4500,0
107,206.86884522841,4500,0
108,300.766952758401,4500,0
109,321.63264605185,4500,0
110,466.507772474144,4500,0
111,493.251692914999,0,0
112,484.509504832265,0,0
113,528.673851449891,0,0
114,611.328849667981,0,0
115,628.352037660289,0,0
116,602.43942178477,0,0
117,513.651079524011,0,0
118,759.104043219337,0,0
119,682.540973013073,0,0
120,225.830661115171,0,0
121,248.865134082954,0,0
122,213.704036455331,0,0
123,187.178129445526,0,0
124,184.731118889613,0,0
125,180.199593752622,0,0
126,157.915808338416,0,0
127,219.468621769343,0,0
128,253.930274893292,4500,0
129,256.247529431687,4500,0
130,255.6138405554,4500,0
131,206.86884522841,4500,0
132,300.766952758401,4500,0
133,321.63264605185,4500,0
134,466.507772474144,4500,0
135,493.251692914999,0,0
136,484.509504832265,0,0
137,528.673851449891,0,0
138,611.328849667981,0,0
139,628.352037660289,0,0
140,602.43942178477,0,0
141,513.651079524011,0,0
142,759.104043219337,0,0
143,682.540973013073,0,0
144,173.352462513586,0,0
145,219.996048285235,0,0
146,289.146806336407,0,0
147,341.947989099352,0,0
148,327.828857332129,0,0
149,336.924693789546,0,0
150,292.517623868773,0,0
151,200.7608145508,0,0
152,217.379486892178,4500,0
153,200.080791896826,4500,0
154,199.864881694514,4500,0
155,246.705169459624,4500,0
156,349.939884672416,4500,0
157,486.671654678112,4500,0
158,495.920097937993,4500,0
159,537.260711198669,0,0
160,595.793996783586,0,0
161,606.809184214381,0,0
162,556.864857988856,0,0
163,552.183049197601,0,0
164,618.816867450584,0,0
165,804.624787059002,0,0
166,758.300920309559,0,0
167,538.487780400046,0,0
168,173.352462513586,0,0
169,219.996048285235,0,0
170,289.146806336407,0,0
171,341.947989099352,0,0
172,327.828857332129,0,0
173,336.924693789546,0,0
174,292.517623868773,0,0
175,200.7608145508,0,0
